Date,Close,High,Low,Open,Volume,Daily Change %,MA_20,MA_50
2025-07-28,213.80735778808597,214.6064539631857,212.81847455673216,213.78737619229815,37858000.0,0.07948746335073587,211.03349609375,205.20571014404297
2025-07-29,211.03050231933597,214.5664825639156,210.58101550100253,213.93719187335407,51411700.0,-1.2987651582609505,211.33815078735353,205.2021142578125
2025-07-30,208.81301879882807,212.14922883427735,207.48452469073797,211.65977882345743,45512500.0,-1.0507881543836528,211.39958114624022,205.15796447753905
2025-07-31,207.33470153808597,209.60211724381097,206.92516266487007,208.25365677749065,80698400.0,-0.7079622090834903,211.1563575744629,205.1337921142578
2025-08-01,202.1505889892578,213.33788973606852,201.27158167093611,210.63095505795985,104434500.0,-2.500359327392121,210.5984909057617,205.04429382324219
2025-08-04,203.11949157714844,207.64435521756303,201.4513712516652,204.27816503495924,75109300.0,0.4792974350137147,210.26886596679688,205.06946563720703
2025-08-05,202.68995666503903,205.1072113881769,201.93082373064988,203.1694082424696,44155100.0,-0.21146907604692178,209.91476745605468,205.1006301879883
2025-08-06,213.0082550048828,215.1358452662651,205.3569348951669,205.39689808550256,108483100.0,5.090680618623633,210.02014770507813,205.4598223876953
2025-08-07,219.7805633544922,220.5996410833085,216.33447747046455,218.63187314031333,90224800.0,3.179364268982976,210.40071563720704,205.85577270507812
2025-08-08,229.0900115966797,230.73813503605493,219.00145500716468,220.57966572513484,113854000.0,4.235792328538146,211.30918502807617,206.43371704101563
2025-08-11,227.17999267578125,229.55999755859372,224.75999450683597,227.9199981689453,61806100.0,-0.8337416841468825,212.24900970458984,206.98285034179688
2025-08-12,229.6499938964844,230.8000030517578,227.07000732421875,228.00999450683597,55626200.0,1.0872441677679756,213.2878616333008,207.56340393066407
2025-08-13,233.3300018310547,235.0,230.42999267578125,231.07000732421875,69878500.0,1.602441991019199,214.4582733154297,208.20057708740234
2025-08-14,232.77999877929688,235.1199951171875,230.8500061035156,234.05999755859372,51916300.0,-0.23571895917441354,215.6081771850586,208.7953857421875
2025-08-15,231.58999633789065,234.27999877929688,229.33999633789065,234.0,56038700.0,-0.5112133549474263,216.64064712524413,209.37538391113281
2025-08-18,230.88999938964844,233.1199951171875,230.1100006103516,231.6999969482422,37476200.0,-0.30225698834630554,217.57319107055665,209.98513244628907
2025-08-19,230.55999755859372,232.8699951171875,229.3500061035156,231.27999877929688,39402600.0,-0.142925995897214,218.3933433532715,210.52255584716798
2025-08-20,226.00999450683597,230.47000122070312,225.7700042724609,229.97999572753903,42263900.0,-1.973457277905044,218.99848175048828,211.01832305908204
2025-08-21,224.8999938964844,226.5200042724609,223.77999877929688,226.2700042724609,30621200.0,-0.49112899311095637,219.56759796142578,211.4675180053711
2025-08-22,227.75999450683597,229.08999633789065,225.41000366210935,226.1699981689453,42477800.0,1.2716766064777785,220.27372055053712,212.05162475585936
2025-08-25,227.16000366210935,229.3000030517578,226.22999572753903,226.47999572753903,30983100.0,-0.26343118159348755,220.94135284423828,212.61534118652344
2025-08-26,229.30999755859372,229.4900054931641,224.69000244140625,226.8699951171875,54575100.0,0.9464667467088184,221.85532760620117,213.27699523925781
2025-08-27,230.4900054931641,230.8999938964844,228.25999450683597,228.6100006103516,31259500.0,0.5145907056533172,222.93917694091797,213.92289398193358
2025-08-28,232.55999755859372,233.41000366210935,229.33999633789065,230.82000732421875,38074700.0,0.8980832210058853,224.20044174194337,214.66572967529297
2025-08-29,232.13999938964844,233.3800048828125,231.3699951171875,232.50999450683597,39418400.0,-0.1805977697602379,225.69991226196288,215.38138671875
2025-09-02,229.72000122070312,230.8500061035156,226.97000122070312,229.25,44075600.0,-1.0424735828844955,227.02993774414062,215.96034393310546
2025-09-03,238.47000122070312,238.8500061035156,234.3600006103516,237.2100067138672,66427800.0,3.8089848308826335,228.81893997192384,216.70431243896485
2025-09-04,239.77999877929688,239.8999938964844,236.7400054931641,238.4499969482422,47549400.0,0.5493343195739575,230.15752716064452,217.4984536743164
2025-09-05,239.69000244140625,241.32000732421875,238.4900054931641,240.0,54870400.0,-0.03753287945149619,231.15299911499022,218.2656234741211
2025-09-08,237.8800048828125,240.1499938964844,236.33999633789065,239.3000030517578,48999500.0,-0.7551410322323426,231.59249877929688,219.00778076171875
2025-09-09,234.3500061035156,238.77999877929688,233.3600006103516,237.0,66313900.0,-1.4839409394816094,231.95099945068358,219.67773986816405
2025-09-10,226.7899932861328,232.4199981689453,225.9499969482422,232.19000244140625,83440800.0,-3.225949486019397,231.80799942016603,220.1147915649414
2025-09-11,230.02999877929688,230.4499969482422,226.6499938964844,226.8800048828125,50208600.0,1.4286368839370622,231.64299926757812,220.56370330810546
2025-09-12,234.07000732421875,234.50999450683597,229.0200042724609,229.22000122070312,55824200.0,1.7562963814985233,231.7074996948242,221.0011199951172
2025-09-15,236.6999969482422,238.19000244140625,235.02999877929688,237.0,42699500.0,1.1235910376080627,231.9629997253418,221.4689614868164
2025-09-16,238.1499938964844,241.22000122070312,236.32000732421875,237.17999267578125,63421100.0,0.6125884946924121,232.32599945068358,222.03772155761717
2025-09-17,238.9900054931641,240.1000061035156,237.72999572753903,238.97000122070312,46508000.0,0.35272375318422533,232.74749984741212,222.6220831298828
2025-09-18,237.8800048828125,241.1999969482422,236.6499938964844,239.97000122070312,44249600.0,-0.46445482440199415,233.34100036621095,223.1616702270508
2025-09-19,245.5,246.3000030517578,240.2100067138672,241.22999572753903,163741300.0,3.203293660995743,234.37100067138672,223.8282861328125
2025-09-22,256.0799865722656,256.6400146484375,248.1199951171875,248.3000030517578,105517400.0,4.309566831880085,235.7870002746582,224.73147338867187
2025-09-23,254.42999267578125,257.3399963378906,253.5800018310547,255.8800048828125,60275200.0,-0.6443275472520216,237.1504997253418,225.65240325927735
2025-09-24,252.30999755859372,255.7400054931641,251.0399932861328,255.22000122070312,42303700.0,-0.8332331793480918,238.3004997253418,226.5211441040039
2025-09-25,256.8699951171875,257.1700134277344,251.7100067138672,253.2100067138672,55202100.0,1.8072995928489988,239.61949920654297,227.46010864257812
2025-09-26,255.4600067138672,257.6000061035156,253.77999877929688,254.1000061035156,46045700.0,-0.5489112898051984,240.76449966430664,228.37367034912108
